classifier,strategy,fold,sample_idx,true_class,bif_step,last_bif_step,start_step,target_class,orig_set,cf_set,found,neighbor_global_idx,neighbor_rank,var_indices,attempts,cost,dist_nn_orig_segment,dist_cf_orig,dist_cf_nn
EAC_KNN,all,1,0,0,27,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,810,90,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.18888888888888888,0.09,0.18888888888888888,0.0
EAC_KNN,all,1,0,0,27,10,10,4,"[0, 1, 2]","[0, 1, 2, 4]",True,1021,61,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.23703703703703705,0.07,0.23703703703703705,0.0
EAC_KNN,all,1,0,0,36,27,27,2,"[0, 1]","[1, 2]",True,641,161,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09166666666666666,0.05925925925925926,0.09166666666666666,0.0
EAC_KNN,all,1,1,0,27,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,810,90,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.2074074074074074,0.07,0.2074074074074074,0.0
EAC_KNN,all,1,1,0,27,10,10,4,"[0, 1, 2]","[0, 1, 2, 4]",True,1199,239,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.2518518518518518,0.05,0.2518518518518518,0.0
EAC_KNN,all,1,1,0,36,27,27,2,"[0, 1]","[1, 2]",True,557,77,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09166666666666666,0.05185185185185185,0.09166666666666666,0.0
EAC_KNN,all,1,2,0,27,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,810,90,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1962962962962963,0.11,0.1962962962962963,0.0
EAC_KNN,all,1,2,0,27,10,10,4,"[0, 1, 2]","[0, 1, 2, 4]",True,1008,48,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.23333333333333334,0.08,0.23333333333333334,0.0
EAC_KNN,all,1,2,0,35,27,27,0,[1],"[0, 1]",True,0,0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.06571428571428571,0.06666666666666667,0.06571428571428571,0.0
EAC_KNN,all,1,2,0,35,27,27,2,[1],"[1, 2]",True,525,45,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09714285714285714,0.07037037037037037,0.09714285714285714,0.0
EAC_KNN,all,1,3,0,27,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,810,90,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.15555555555555556,0.07,0.15555555555555556,0.0
EAC_KNN,all,1,3,0,27,10,10,4,"[0, 1, 2]","[0, 1, 2, 4]",True,1008,48,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.2,0.06,0.2,0.0
EAC_KNN,all,1,3,0,36,27,27,2,"[0, 1]","[1, 2]",True,649,169,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1,0.04814814814814815,0.1,0.0
EAC_KNN,all,1,4,0,27,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,810,90,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.18518518518518517,0.08,0.18518518518518517,0.0
EAC_KNN,all,1,4,0,27,10,10,4,"[0, 1, 2]","[0, 1, 2, 4]",True,1160,200,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.2222222222222222,0.05,0.2222222222222222,0.0
EAC_KNN,all,1,4,0,36,27,27,2,"[0, 1]","[1, 2]",True,493,13,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.10833333333333334,0.05925925925925926,0.10833333333333334,0.0
EAC_KNN,all,1,5,0,27,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,810,90,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.2,0.07,0.2,0.0
EAC_KNN,all,1,5,0,27,10,10,4,"[0, 1, 2]","[0, 1, 2, 4]",True,1183,223,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.23703703703703705,0.03,0.23703703703703705,0.0
EAC_KNN,all,1,5,0,36,27,27,2,"[0, 1]","[1, 2]",True,529,49,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.1,0.06666666666666667,0.1,0.0
EAC_KNN,all,1,6,0,27,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,933,213,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.17407407407407408,0.05,0.17407407407407408,0.0
EAC_KNN,all,1,6,0,27,10,10,4,"[0, 1, 2]","[0, 1, 2, 4]",True,1008,48,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.21851851851851853,0.06,0.21851851851851853,0.0
EAC_KNN,all,1,6,0,36,27,27,2,"[0, 1]","[1, 2]",True,627,147,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.09444444444444444,0.06666666666666667,0.09444444444444444,0.0
EAC_KNN,all,1,7,0,27,10,10,3,"[0, 1, 2]","[0, 1, 2, 3]",True,810,90,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",1,0.2074074074074074,0.07,0.2074074074074074,0.0
